arabidopsis_gene_id,arabidopsis_protein_id,arabidopsis_gene_symbol,wolffia_gene_key,wolffia_ncbi_gene_id,wolffia_locus_tag,wolffia_gene_symbol,wolffia_protein_id,wolffia_product,percent_identity,query_coverage,subject_coverage,evalue,bitscore,top_hit_score_ratio,reciprocal_best_hit,arabidopsis_genes_sharing_wolffia_top_hit,orthology_status,mapping_confidence
AT4G12520,NP_567392.1,,144716748,144716748,,LOC144716748,XP_078448113.1,lipid transfer protein EARLI 1-like,60.0,99.2,99.2,6.229999999999999e-48,149.0,1.0719424460431655,False,6.0,directional_best_hit,low
AT4G12545,NP_849366.1,,144711704,144711704,,LOC144711704,XP_078441844.1,14 kDa proline-rich protein DC2.15-like,45.9,96.3,95.7,3.54e-34,114.0,1.0654205607476634,False,4.0,directional_best_hit,low
AT4G12550,NP_192992.1,AIR1,144711704,144711704,,LOC144711704,XP_078441844.1,14 kDa proline-rich protein DC2.15-like,43.0,96.4,95.7,1.6e-33,112.0,1.018181818181818,False,4.0,directional_best_hit,low
AT4G12580,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G13235,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G13390,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G13395,NP_001078384.1,RTFL12,144706711,144706711,,RTFL8,XP_078435839.1,ROTUNDIFOLIA like 8,48.8,74.5,85.4,6.59e-11,50.1,inf,False,5.0,directional_best_hit,low
AT4G13580,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G13660,NP_001319922.1,PRR2,144709588,144709588,,LOC144709588,XP_078439289.1,phenylcoumaran benzylic ether reductase POP1-like,42.9,97.5,98.4,2.1500000000000002e-72,225.0,inf,False,4.0,directional_best_hit,low
AT4G13890,NP_193125.1,EDA36,144704250,144704250,,SHM4,XP_078432727.1,serine hydroxymethyltransferase 4,76.5,99.6,99.4,4.07e-282,769.0,1.3011844331641287,False,1.0,directional_best_hit,low
AT4G13992,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G14010,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G14020,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G14130,NP_193149.2,XTH15,144713048,144713048,,LOC144713048,XP_078443655.1,LOW QUALITY PROTEIN: xyloglucan endotransglucosylase protein 1-like,72.5,92.0,94.6,7.1700000000000005e-143,402.0,1.0024937655860349,False,4.0,directional_best_hit,low
AT4G14450,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G14560,NP_193192.1,IAA1,144709109,144709109,,LOC144709109,XP_078438635.1,auxin-responsive protein IAA1-like,61.0,67.3,31.6,1.03e-41,142.0,1.1451612903225807,False,9.0,below_threshold,unmapped
AT4G14580,NP_193194.1,CIPK4,144706899,144706899,,LOC144706899,XP_078436108.1,CBL-interacting protein kinase 2-like,50.4,89.4,88.8,2.39e-118,351.0,1.0233236151603498,False,1.0,directional_best_hit,low
AT4G14630,NP_193199.1,GLP9,144706453,144706453,,LOC144706453,XP_078435538.1,nectarin-1-like,50.5,90.5,88.6,3.92e-55,174.0,1.0116279069767442,False,5.0,directional_best_hit,low
AT4G14650,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G14690,NP_567438.1,ELIP2,144715206,144715206,,LOC144715206,XP_078446248.1,"early light-induced protein, chloroplastic-like",57.6,86.5,89.1,3.39e-56,174.0,inf,True,2.0,reciprocal_best_hit,high
AT4G14940,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G15120,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G15160,NP_193252.5,,144704989,144704989,,LOC144704989,XP_078433695.1,36.4 kDa proline-rich protein-like,70.1,31.3,62.0,1.8199999999999999e-34,120.0,1.0169491525423728,False,2.0,below_threshold,unmapped
AT4G15248,NP_001031645.1,BBX30,144712697,144712697,,LOC144712697,XP_078443095.1,zinc finger protein CONSTANS-LIKE 9-like,55.8,35.9,10.4,1.93e-08,49.7,inf,False,1.0,below_threshold,unmapped
AT4G15290,NP_193264.3,ATCSLB05,144703936,144703936,,LOC144703936,XP_078432368.1,putative cellulose synthase A catalytic subunit 1 [UDP-forming],33.4,92.6,78.1,5.33e-116,372.0,1.0391061452513966,False,3.0,directional_best_hit,low
AT4G15300,NP_193265.1,CYP702A2,144702305,144702305,,DWF4,XP_078430434.1,cytochrome P450 superfamily protein,29.0,95.1,92.7,4.95e-55,190.0,1.1585365853658536,False,2.0,directional_best_hit,low
AT4G15330,NP_193268.3,CYP705A1,144703593,144703593,,LOC144703593,XP_078431922.1,cytochrome P450 93A3-like,32.9,92.2,91.6,6.45e-91,286.0,1.0141843971631206,False,2.0,directional_best_hit,low
AT4G15340,NP_567462.1,PEN1,144705638,144705638,,CAS1,XP_078434540.1,cycloartenol synthase 1,48.7,98.4,98.3,7.83e-274,772.0,inf,False,3.0,directional_best_hit,low
AT4G15417,NP_001328413.1,RTL1,144716801,144716801,,DCL1,XP_078448168.1,dicer-like 1 isoform X1,40.5,78.9,12.7,1.43e-38,143.0,1.566265060240964,False,1.0,below_threshold,unmapped
AT4G15460,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G15480,NP_193283.2,UGT84A1,144713092,144713092,,LOC144713092,XP_078443707.1,gallate 1-beta-glucosyltransferase-like,45.2,93.9,92.7,2.02e-132,391.0,1.5393700787401574,True,5.0,reciprocal_best_hit,high
AT4G15660,NP_193301.1,,144704425,144704425,,LOC144704425,XP_078432971.1,glutaredoxin-C1-like,53.9,99.0,81.0,2.23e-35,116.0,1.2340425531914894,False,3.0,directional_best_hit,low
AT4G15830,NP_567477.1,,144706546,144706546,,LOC144706546,XP_078435672.1,ARM repeat superfamily protein,49.4,98.6,99.0,8.58e-92,273.0,1.5511363636363635,True,1.0,reciprocal_best_hit,high
AT4G15990,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G16008,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G16190,NP_567489.1,,144716604,144716604,,LOC144716604,XP_078447913.1,cysteine proteinase 1-like,64.1,98.9,100.0,3.09e-175,491.0,1.3342391304347827,False,1.0,directional_best_hit,low
AT4G16260,NP_193361.4,,144712637,144712637,,LOC144712637,XP_078443037.1,"glucan endo-1,3-beta-glucosidase-like",50.5,91.0,99.7,4.42e-109,320.0,1.316872427983539,False,1.0,directional_best_hit,low
AT4G16270,NP_193362.3,,144716261,144716261,,LOC144716261,XP_078447496.1,peroxidase 40-like,55.9,87.6,89.5,1.61e-114,335.0,1.1921708185053381,True,1.0,reciprocal_best_hit,high
AT4G16980,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G17030,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G17215,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G17220,NP_193455.2,MAP70-5,144713880,144713880,,LOC144713880,XP_078444736.1,microtubule-associated protein 70-2-like,44.8,86.0,76.8,1.05e-105,327.0,1.09,False,1.0,directional_best_hit,low
AT4G17280,NP_193461.5,,144707479,144707479,,LOC144707479,XP_078436730.1,cytochrome b561 and DOMON domain-containing protein At5g35735-like,50.0,91.3,93.5,7.260000000000001e-124,362.0,1.0254957507082152,True,3.0,reciprocal_best_hit,medium
AT4G17340,NP_193465.1,TIP2;2,144703545,144703545,,LOC144703545,XP_078431858.1,aquaporin TIP2-1-like,73.2,95.6,96.4,8.27e-120,340.0,1.1929824561403508,False,3.0,directional_best_hit,low
AT4G18010,NP_567547.1,IP5PII,144703819,144703819,,LOC144703819,XP_078432214.1,type IV inositol polyphosphate 5-phosphatase 3-like,40.7,98.8,96.9,2.46e-136,410.0,1.3666666666666667,False,1.0,directional_best_hit,low
AT4G18050,NP_001328203.1,ABCB9,144706368,144706368,,LOC144706368,XP_078435410.1,ABC transporter B family member 3-like isoform X1,59.0,98.5,99.0,0.0,1424.0,1.1013147718484146,False,1.0,directional_best_hit,low
AT4G18170,NP_193551.1,WRKY28,144715239,144715239,,LOC144715239,XP_078446296.1,WRKY transcription factor 71-like,64.3,41.2,45.8,4.39e-47,159.0,1.1357142857142857,False,3.0,below_threshold,unmapped
AT4G18280,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G18340,NP_193568.2,,144706207,144706207,,LOC144706207,XP_078435273.1,glycosyl hydrolase superfamily protein,46.9,86.4,68.7,5.97e-115,343.0,1.0888888888888888,False,1.0,directional_best_hit,low
AT4G18422,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G18425,NP_567556.1,,144703051,144703051,,LOC144703051,XP_078431255.1,protein DMP4-like,60.0,91.5,97.4,5.93e-84,246.0,inf,True,2.0,reciprocal_best_hit,high
AT4G18430,NP_193578.1,RABA1e,144701231,144701231,,RABA1G,XP_078429102.1,RAB GTPase homolog A1G,75.7,98.6,99.1,2.12e-120,339.0,1.0241691842900302,False,1.0,directional_best_hit,low
AT4G18450,NP_193580.1,,144700089,144700089,,ERF1,XP_078427610.1,ethylene response factor 1,56.3,28.7,44.4,3.4099999999999995e-23,93.2,1.0086580086580086,False,1.0,below_threshold,unmapped
AT4G18510,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G18610,NP_001319986.1,LSH9,144700986,144700986,,LOC144700986,XP_078428739.1,protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 4-like,70.8,68.1,54.4,2.17e-63,194.0,1.0264550264550265,False,1.0,directional_best_hit,low
AT4G18640,NP_193599.3,MRH1,144701474,144701474,,LOC144701474,XP_078429406.1,protein MALE DISCOVERER 2-like,50.1,53.5,74.5,2.29e-116,356.0,1.056379821958457,True,1.0,reciprocal_best_hit,medium
AT4G18780,NP_567564.1,IRX1,144702020,144702020,,LOC144702020,XP_078430006.1,putative cellulose synthase A catalytic subunit 8 [UDP-forming] isoform X1,69.5,87.4,85.2,0.0,1246.0,1.003220611916264,False,1.0,directional_best_hit,low
AT4G18910,NP_193626.1,NIP1;2,144703026,144703026,,LOC144703026,XP_078431225.1,aquaporin NIP1-1-like,63.6,82.3,84.2,4e-110,319.0,1.0924657534246576,True,2.0,reciprocal_best_hit,medium
AT4G19030,NP_567572.1,NLM1,144703026,144703026,,LOC144703026,XP_078431225.1,aquaporin NIP1-1-like,59.5,81.8,84.2,2.0400000000000002e-103,302.0,1.070921985815603,False,2.0,directional_best_hit,low
AT4G19680,NP_001031670.1,IRT2,144707708,144707708,,LOC144707708,XP_078437055.1,fe(2+) transport protein 1-like,54.4,95.4,94.4,3.34e-110,324.0,1.0156739811912225,False,1.0,directional_best_hit,low
AT4G19690,NP_567590.3,IRT1,144707631,144707631,,LOC144707631,XP_078436963.1,fe(2+) transport protein 1-like,55.2,95.7,97.2,2.18e-122,355.0,1.0085227272727273,True,2.0,reciprocal_best_hit,medium
AT4G19840,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G20000,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G20210,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G20240,NP_193757.3,CYP71A27,144708780,144708780,,LOC144708780,XP_078438343.1,cytochrome P450 71A1-like,35.9,88.0,81.4,1.21e-71,233.0,1.0309734513274336,False,4.0,directional_best_hit,low
AT4G20270,NP_193760.1,BAM3,144702328,144702328,,LOC144702328,XP_078430462.1,uncharacterized protein LOC144702328,62.6,39.0,38.2,3.03e-151,473.0,1.0701357466063348,False,1.0,below_threshold,unmapped
AT4G20735,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G20860,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G21200,NP_193852.2,GA2OX8,144717052,144717052,,LOC144717052,XP_078448491.1,gibberellin 2-beta-dioxygenase 6-like,55.2,88.2,87.0,4.16e-117,341.0,2.5833333333333335,True,1.0,reciprocal_best_hit,high
AT4G21310,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G21340,NP_193865.2,B70,144707684,144707684,,LOC144707684,XP_078437027.1,transcription factor bHLH112-like,60.0,39.9,32.4,8.24e-36,130.0,1.0743801652892562,False,1.0,below_threshold,unmapped
AT4G21440,NP_567626.1,MYB102,144713570,144713570,,LOC144713570,XP_078444305.1,transcription factor MYB106-like,76.7,38.0,37.5,7.71e-75,234.0,1.073394495412844,False,7.0,below_threshold,unmapped
AT4G21920,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22030,NP_193934.2,,144703128,144703128,,LOC144703128,XP_078431349.1,putative F-box protein At4g22030,46.4,75.4,81.9,2.25e-81,254.0,inf,False,1.0,directional_best_hit,low
AT4G22070,NP_001328880.1,WRKY31,144714865,144714865,,LOC144714865,XP_078445788.1,WRKY transcription factor 6-like,44.7,80.1,78.5,3.3e-88,278.0,1.3429951690821256,False,1.0,directional_best_hit,low
AT4G22080,NP_193939.1,RHS14,144705582,144705582,,LOC144705582,XP_078434472.1,putative pectate lyase 5,57.1,88.1,83.9,1.71e-148,426.0,1.0390243902439025,False,1.0,directional_best_hit,low
AT4G22110,NP_567645.1,,144713547,144713547,,LOC144713547,XP_078444266.1,alcohol dehydrogenase-like 7 isoform X1,57.6,99.5,99.7,2.1e-153,437.0,1.1972602739726028,False,2.0,directional_best_hit,low
AT4G22212,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22214,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22217,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22230,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22460,NP_193977.1,,144711704,144711704,,LOC144711704,XP_078441844.1,14 kDa proline-rich protein DC2.15-like,53.2,97.7,96.5,6.36e-34,114.0,1.0458715596330275,False,4.0,directional_best_hit,low
AT4G22570,NP_193988.1,APT3,144702258,144702258,,LOC144702258,XP_078430354.1,adenine phosphoribosyltransferase 1-like isoform X1,73.5,98.9,98.9,3.36e-96,275.0,1.0617760617760619,True,1.0,reciprocal_best_hit,medium
AT4G22610,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22620,NP_193993.1,,144712402,144712402,,LOC144712402,XP_078442783.1,uncharacterized protein LOC144712402,38.9,96.3,76.2,1.65e-27,100.0,1.2422360248447204,True,3.0,reciprocal_best_hit,high
AT4G22640,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22666,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G22680,NP_567664.1,MYB85,144713888,144713888,,LOC144713888,XP_078444746.1,transcription factor MYB20-like,89.1,48.5,49.8,1.9800000000000002e-86,257.0,1.0321285140562249,False,4.0,below_threshold,unmapped
AT4G22710,NP_194002.1,CYP706A2,144712497,144712497,,LOC144712497,XP_078442921.1,LOW QUALITY PROTEIN: cytochrome P450 93A3-like,43.7,88.4,49.9,6.65e-122,379.0,1.0106666666666666,False,1.0,directional_best_hit,low
AT4G22880,NP_001031700.1,LDOX,144715137,144715137,,LOC144715137,XP_078446157.1,anthocyanin synthase-like,63.9,96.9,97.7,3.8200000000000005e-166,466.0,1.0108459869848156,True,1.0,reciprocal_best_hit,medium
AT4G22920,NP_001328989.1,NYE1,144711791,144711791,,LOC144711791,XP_078441974.1,"protein STAY-GREEN, chloroplastic-like",69.2,72.0,77.0,5.17e-99,289.0,1.4522613065326633,False,2.0,directional_best_hit,low
AT4G23170,NP_194048.1,EP1,144704271,144704271,,LOC144704271,XP_078432753.1,cysteine-rich receptor-like protein kinase 10,35.0,84.2,33.1,4.84e-36,134.0,1.0151515151515151,False,1.0,below_threshold,unmapped
AT4G23400,NP_194071.1,PIP1;5,144699910,144699910,,LOC144699910,XP_078427379.1,putative aquaporin PIP1-2,86.4,99.7,99.3,2.5300000000000002e-179,494.0,1.0122950819672132,False,2.0,directional_best_hit,low
AT4G23410,NP_194072.3,TET5,144709707,144709707,,TET8,XP_078439452.1,tetraspanin8,39.7,91.5,99.6,5.25e-69,213.0,1.009478672985782,False,2.0,directional_best_hit,low
AT4G23670,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G23680,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G23690,NP_194100.1,DIR6,144700953,144700953,,LOC144700953,XP_078428688.1,disease resistance response protein 206-like,51.3,81.8,82.4,1.35e-53,168.0,inf,False,4.0,directional_best_hit,low
AT4G23800,NP_194111.1,3xHMG-box2,144709785,144709785,,LOC144709785,XP_078439556.1,high mobility group B protein 13-like,49.0,97.6,95.5,2.17e-87,273.0,4.72318339100346,True,1.0,reciprocal_best_hit,high
AT4G23810,NP_194112.1,WRKY53,144701175,144701175,,LOC144701175,XP_078429035.1,transcription factor WRKY19-like,50.5,29.3,33.2,1.09e-26,105.0,1.1851015801354403,True,5.0,below_threshold,unmapped
AT4G23870,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G24060,NP_567693.1,,144716576,144716576,,LOC144716576,XP_078447861.1,dof zinc finger protein 1-like,60.2,29.2,36.2,7.5499999999999995e-34,124.0,1.0163934426229508,True,1.0,below_threshold,unmapped
AT4G24130,NP_194144.1,,144703079,144703079,,LOC144703079,XP_078431287.1,uncharacterized protein LOC144703079,41.9,86.6,82.4,1.9900000000000002e-36,122.0,1.0338983050847457,False,1.0,directional_best_hit,low
AT4G24250,NP_567697.1,MLO13,144705134,144705134,,MLO1,XP_078433801.1,seven transmembrane MLO family protein,58.4,92.9,89.5,3.1e-170,487.0,1.0633187772925765,False,2.0,directional_best_hit,low
AT4G24310,NP_194162.1,,144703051,144703051,,LOC144703051,XP_078431255.1,protein DMP4-like,49.4,81.2,87.7,5.5399999999999995e-55,172.0,1.1700680272108843,False,2.0,directional_best_hit,low
AT4G24380,NP_001329756.1,,144711288,144711288,,LOC144711288,XP_078441359.1,dihydrofolate reductase-like,56.7,93.1,89.3,3.96e-96,281.0,inf,True,1.0,reciprocal_best_hit,high
AT4G24430,NP_567703.4,,144706766,144706766,,LOC144706766,XP_078435919.1,uncharacterized protein LOC144706766 isoform X1,55.0,98.9,98.7,3.5499999999999995e-263,738.0,inf,False,3.0,directional_best_hit,low
AT4G24780,NP_001190827.1,,144711617,144711617,,LOC144711617,XP_078441727.1,putative pectate lyase 8,73.3,93.6,88.2,2.64e-222,614.0,1.0302013422818792,False,1.0,directional_best_hit,low
AT4G24910,NP_194221.1,,144706163,144706163,,LOC144706163,XP_078435199.1,arabinogalactan O-methyltransferase 2-like,37.4,64.4,72.8,3.48e-40,140.0,1.0144927536231885,False,4.0,directional_best_hit,low
AT4G25090,NP_194239.2,,144704223,144704223,,RBOHA,XP_078432682.1,respiratory burst oxidase homolog A,61.3,91.8,88.9,0.0,974.0,1.3038821954484605,False,4.0,directional_best_hit,low
AT4G25100,NP_001190834.1,FSD1,144714939,144714939,,LOC144714939,XP_078445880.1,"superoxide dismutase [Fe], chloroplastic-like",66.2,100.0,97.7,7.339999999999999e-104,297.0,1.006779661016949,True,1.0,reciprocal_best_hit,medium
AT4G25200,NP_194250.1,HSP23.6-MITO,144711067,144711067,,LOC144711067,XP_078441117.1,"23.6 kDa heat shock protein, mitochondrial-like",53.6,87.6,89.4,2.09e-59,184.0,inf,True,2.0,reciprocal_best_hit,high
AT4G25220,NP_194252.1,G3Pp2,144716819,144716819,,LOC144716819,XP_078448197.1,putative glycerol-3-phosphate transporter 1,59.7,92.5,93.7,3.8100000000000005e-194,550.0,1.1458333333333333,False,1.0,directional_best_hit,low
AT4G25310,NP_194261.1,,144705886,144705886,,LOC144705886,XP_078434870.1,jasmonate-induced oxygenase 4-like,34.3,89.5,90.2,1.9499999999999998e-60,197.0,1.0423280423280423,False,5.0,directional_best_hit,low
AT4G25380,NP_194268.1,SAP10,144711265,144711265,,LOC144711265,XP_078441339.1,zinc finger A20 and AN1 domain-containing stress-associated protein 5-like,42.3,90.8,87.8,2.1000000000000002e-29,103.0,1.057494866529774,False,1.0,directional_best_hit,low
AT4G25433,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G25470,NP_567719.1,CBF2,144712201,144712201,,LOC144712201,XP_078442532.1,dehydration-responsive element-binding protein 1E-like,54.1,84.3,84.6,6.469999999999999e-52,165.0,1.1956521739130435,False,5.0,directional_best_hit,low
AT4G25480,NP_567720.1,DREB1A,144712201,144712201,,LOC144712201,XP_078442532.1,dehydration-responsive element-binding protein 1E-like,71.1,55.6,62.1,1.84e-51,164.0,1.1798561151079137,False,5.0,directional_best_hit,low
AT4G25490,NP_567721.1,CBF1,144712201,144712201,,LOC144712201,XP_078442532.1,dehydration-responsive element-binding protein 1E-like,50.0,92.5,93.3,3.04e-49,158.0,1.1703703703703703,False,5.0,directional_best_hit,low
AT4G25560,NP_194286.1,LAF1,144703750,144703750,,LOC144703750,XP_078432124.1,transcription factor MYB61-like,68.6,37.1,44.1,2.27e-49,162.0,1.0384615384615385,False,1.0,below_threshold,unmapped
AT4G25760,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G25790,NP_194309.1,,144701961,144701961,,LOC144701961,XP_078429922.1,pathogenesis-related protein PR-1 type-like,56.3,64.3,82.2,4.8800000000000004e-58,179.0,1.028735632183908,False,4.0,directional_best_hit,low
AT4G25810,NP_194311.1,XTR6,144713048,144713048,,LOC144713048,XP_078443655.1,LOW QUALITY PROTEIN: xyloglucan endotransglucosylase protein 1-like,73.5,93.7,94.3,2.72e-151,423.0,1.0023696682464456,True,4.0,reciprocal_best_hit,medium
AT4G25820,NP_194312.1,XTH14,144712911,144712911,,LOC144712911,XP_078443431.1,xyloglucan endotransglucosylase protein 1-like,67.0,92.0,93.2,1.3100000000000001e-133,378.0,1.0188679245283019,False,4.0,directional_best_hit,low
AT4G25830,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G26010,NP_001328244.1,,144716779,144716779,,LOC144716779,XP_078448150.1,peroxidase 5-like,43.6,88.8,96.0,2.62e-76,236.0,1.004255319148936,False,2.0,directional_best_hit,low
AT4G26200,NP_194350.1,ACS7,144712441,144712441,,LOC144712441,XP_078442839.1,1-aminocyclopropane-1-carboxylate synthase 3-like,58.2,95.3,86.3,3.59e-182,516.0,1.3796791443850267,False,4.0,directional_best_hit,low
AT4G26220,NP_567739.1,,144709260,144709260,,LOC144709260,XP_078438871.1,caffeoyl-CoA O-methyltransferase,62.4,97.0,94.6,1.38e-97,283.0,1.0179856115107915,False,3.0,directional_best_hit,low
AT4G26260,NP_001190844.1,MIOX4,144701107,144701107,,LOC144701107,XP_078428940.1,putative inositol oxygenase,71.8,92.5,95.3,8.29e-158,441.0,inf,False,2.0,directional_best_hit,low
AT4G26320,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G26580,NP_001190848.1,,144703893,144703893,,LOC144703893,XP_078432318.1,E3 ubiquitin-protein ligase At1g63170-like,32.8,79.4,78.3,3.68e-46,160.0,2.269503546099291,False,2.0,directional_best_hit,low
AT4G26880,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G26890,NP_194419.2,MAPKKK16,144715135,144715135,,LOC144715135,XP_078446156.1,mitogen-activated protein kinase kinase kinase 17-like,43.7,76.1,94.0,2.07e-74,236.0,1.0350877192982457,True,2.0,reciprocal_best_hit,medium
AT4G27230,NP_001190852.1,HTA2,144704811,144704811,,LOC144704811,XP_078433472.1,histone H2A.6,93.9,100.0,98.5,5.16e-78,225.0,1.0416666666666667,False,2.0,directional_best_hit,low
AT4G27260,NP_194456.1,WES1,144702220,144702220,,LOC144702220,XP_078430299.1,putative indole-3-acetic acid-amido synthetase GH3.1,66.2,94.9,94.7,2.55e-282,781.0,1.982233502538071,False,9.0,directional_best_hit,low
AT4G27400,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G27410,NP_001078452.1,RD26,144715409,144715409,,LOC144715409,XP_078446441.1,NAC domain-containing protein 68-like,59.1,58.9,68.5,1.67e-76,233.0,1.0401785714285714,False,2.0,directional_best_hit,low
AT4G27435,NP_567774.1,,144699939,144699939,,LOC144699939,XP_078427409.1,uncharacterized protein LOC144699939,58.6,100.0,94.6,1.1e-66,200.0,1.1976047904191616,False,1.0,directional_best_hit,low
AT4G27450,NP_567775.1,,144699958,144699958,,LOC144699958,XP_078427436.1,stem-specific protein TSJT1-like,67.5,99.6,96.9,1.5499999999999997e-126,358.0,1.185430463576159,True,2.0,reciprocal_best_hit,high
AT4G27520,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G27670,NP_194497.1,HSP21,144711067,144711067,,LOC144711067,XP_078441117.1,"23.6 kDa heat shock protein, mitochondrial-like",44.9,59.9,63.8,2.08e-28,105.0,inf,False,2.0,directional_best_hit,low
AT4G28110,NP_194540.1,MYB41,144713570,144713570,,LOC144713570,XP_078444305.1,transcription factor MYB106-like,73.7,47.2,37.5,1.6e-72,225.0,1.0368663594470047,False,7.0,below_threshold,unmapped
